0.0,.,-60.634223746864805,396.1395941146499,3.1826664496429418,0.010450556035601884,0.013283887035542688,-0.8773575458036124,10,10,False
1.0090000629425049,.,-60.77805262540562,396.0997474792215,3.0477715593986607,0.011916803680302844,0.020720628699960865,-0.8811546741744788,10,10,False
2.0320000648498535,.,-60.74215680639978,396.2042907391091,3.1145699733556818,0.011934525993748593,0.02105770531546269,-0.8815573314542235,10,10,False
3.0400002002716064,.,-60.8942260238525,397.8417588751291,3.491147489155122,0.004747938395196823,-0.006335422397753677,-0.8684368067910994,10,10,False
4.06000018119812,.,-60.963294135112356,397.1631079401796,3.21121580122275,0.007706012976553769,0.004146365203630789,-0.8727760162002134,10,10,False
5.086000204086304,.,-60.69315404466307,397.9358790204859,3.8842782410104193,0.012051508342975699,0.005552417416106459,-0.8756406783163697,10,10,False
6.093000173568726,.,-60.57692572101307,396.4748378788995,3.386445983036879,0.011413406306646692,0.013226759617285823,-0.8780367364820038,10,10,False
7.117000102996826,.,-60.584316595761024,396.37648940139906,3.2773519717029274,0.010481878607395755,0.01333524679242446,-0.8773160097249034,10,10,False
8.14300012588501,.,-60.60083454411022,396.14848756487646,3.2319671554511147,0.010338743021219834,0.013264290464171453,-0.8772923550145866,10,10,False
9.16700005531311,.,-60.60249570201181,396.12408285438954,3.1805702450751245,0.010473389309926081,0.013487159463117616,-0.8774430914119192,10,10,False
10.190000057220459,.,-60.65019868316955,396.1062189423146,3.1829538049418247,0.010395935061847222,0.01340797427464046,-0.8771717031458447,10,10,False
11.213000059127808,.,-60.60809218542709,396.2112798547117,3.218310268660029,0.010408090499106685,0.013110790964830867,-0.8773365210502618,10,10,False
12.241000175476074,.,-60.60328675689573,396.24039943510513,3.2610958568674033,0.01029532922406569,0.013540975869080978,-0.8776262542957136,10,10,False
13.266000032424927,.,-60.736034475540606,396.46924300105536,2.84998598444914,0.00413088064650968,-0.012871379815994882,-0.8627260395149936,10,10,False
14.289000034332275,.,-90.9014081180794,413.96557993511266,10.228677704157167,-0.41602319542856764,-0.9164806262219017,-0.8127833593939048,10,10,False
15.295000076293945,.,-90.89539512613686,413.9748312249704,10.244398909462946,-0.41612972943008086,-0.9162235338406428,-0.8126975754140788,10,10,False
16.302000045776367,.,-90.90279273648495,413.9563133844062,10.237094604614159,-0.41627989239430874,-0.9168930371998234,-0.8127164335127687,10,10,False
17.32800006866455,.,-90.90770853119633,413.9608452329894,10.245224821669566,-0.4164775159966905,-0.9175482572079924,-0.8125808488924814,10,10,False
18.35199999809265,.,-105.0068093468103,431.9613530159098,14.210193478081608,1.311358874295775,2.847845140244861,0.034553672613372374,10,10,False
