0,.,443.825719,3329.908557,300.7503401,,0.172494537,-0.147109885,2.274576844,12,12,6.00E-07,,FALSE
0.023000002,.,443.8133256,3329.885461,300.8212498,-0.018109372,0.173893285,-0.148234668,2.274985278,12,12,0.0219748,0,TRUE
0.046000004,.,443.8272259,3329.900846,300.7768895,-0.005046437,0.173487926,-0.148506522,2.27505023,12,12,0.0459498,0.023975,TRUE
0.069000006,.,443.7780306,3329.923526,300.7965234,0.012622733,0.171333813,-0.146983196,2.274350033,12,12,0.0688942,0.0469194,TRUE
0.092000008,.,443.7947857,3329.914995,300.7734932,0.004350769,0.171978337,-0.146724476,2.274475374,12,12,0.0918964,0.0699216,TRUE
0.11500001,.,443.7819405,3329.927862,300.8052438,0.018195273,0.173552414,-0.147480388,2.274881144,12,12,0.1139194,0.0919446,TRUE
0.138000011,.,443.8146327,3329.946143,300.7397527,0.034705806,0.170983093,-0.14606189,2.274047187,12,12,0.1374846,0.1155098,TRUE
0.161000013,.,443.8191371,3329.940112,300.7219477,0.027756669,0.171731219,-0.147158954,2.274322367,12,12,0.1600941,0.1381193,TRUE
0.184000015,.,443.7993211,3329.917486,300.820882,0.011633608,0.171965062,-0.146846215,2.27425884,12,12,0.1835351,0.1615603,TRUE
0.207000017,.,443.7888463,3329.895672,300.8427841,-0.009327975,0.17256334,-0.14745619,2.274597372,12,12,0.2068186,0.1848438,TRUE
0.230000019,.,443.8268983,3329.873374,300.8205492,-0.028318716,0.176405673,-0.15072641,2.275977295,12,12,0.2291006,0.2071258,TRUE
0.253000021,.,443.595267,3329.60988,301.3153232,-0.2747682,0.175598628,-0.145440441,2.276394229,12,12,0.2520975,0.2301227,TRUE
0.276000023,.,442.8908782,3328.147996,304.3638647,-1.536800525,0.201215319,-0.149157914,2.283742124,12,12,0.2751947,0.2532199,TRUE
0.299000025,.,441.5418392,3323.935918,312.5500897,-5.122244619,0.20702917,-0.141821222,2.285931444,12,12,0.2981716,0.2761968,TRUE
0.322000027,.,440.2045029,3319.874484,320.0311727,-8.602739463,0.206001997,-0.158848765,2.286378901,12,12,0.3217005,0.2997257,TRUE
0.345000029,.,439.5107908,3316.72416,324.2958742,-11.39355042,0.187598315,-0.158338275,2.280640558,12,12,0.3446982,0.3227234,TRUE
0.368000031,.,439.7007446,3314.193221,326.7149676,-13.63154658,0.19267633,-0.156104201,2.28163671,12,12,0.3677494,0.3457746,TRUE
0.391000032,.,439.850698,3312.986681,327.9126964,-14.68554601,0.202568387,-0.159637151,2.283867587,12,12,0.3909722,0.3689974,TRUE
0.414000034,.,439.6023061,3312.504856,329.117786,-15.07552077,0.200198842,-0.159904819,2.284272804,12,12,0.4136923,0.3917175,TRUE
0.437000036,.,439.3924531,3313.285625,328.4925047,-14.39394166,0.196664266,-0.15637212,2.283994149,12,12,0.4362149,0.4142401,TRUE
0.460000038,.,439.6548998,3314.007908,327.196584,-13.77350007,0.210179361,-0.162584267,2.287410059,12,12,0.4596893,0.4377145,TRUE
0.48300004,.,439.7691563,3314.046824,326.9817215,-13.7410711,0.20904452,-0.156692007,2.28721877,12,12,0.4827029,0.4607281,TRUE
0.506000042,.,439.6952077,3313.905254,327.2023247,-13.86894337,0.209721242,-0.157678535,2.287400907,12,12,0.5059476,0.4839728,TRUE
0.529000044,.,439.5671968,3313.368035,327.9052477,-14.34716028,0.198674644,-0.154184231,2.284944954,12,12,0.5287662,0.5067914,TRUE
0.552000046,.,439.4465707,3312.780844,328.9297157,-14.84206033,0.202271551,-0.158829225,2.285912446,12,12,0.5510056,0.5290308,TRUE
0.575000048,.,439.4386474,3312.417942,329.3529111,-15.15963166,0.201433238,-0.157915405,2.285725015,12,12,0.5748288,0.552854,TRUE
0.59800005,.,439.4451913,3312.471548,329.3404263,-15.10711619,0.200075129,-0.15646115,2.285277343,12,12,0.5969962,0.5750214,TRUE
0.621000051,.,439.4859624,3312.891437,328.7672914,-14.74370554,0.202735235,-0.157230603,2.285536248,12,12,0.6203763,0.5984015,TRUE
0.644000053,.,439.5379498,3313.115591,328.3609943,-14.55551306,0.20476477,-0.157146164,2.286361547,12,12,0.6434016,0.6214268,TRUE
0.667000055,.,439.6306524,3313.024391,328.3232513,-14.63704257,0.20200886,-0.153756288,2.285176724,12,12,0.6666089,0.6446341,TRUE
0.690000057,.,439.5627654,3312.990908,328.4321968,-14.66830994,0.203044488,-0.155172005,2.285980142,12,12,0.6894049,0.6674301,TRUE
0.713000059,.,439.4932172,3312.790352,328.8534062,-14.83404974,0.203099567,-0.157305445,2.286453119,12,12,0.7123796,0.6904048,TRUE
0.736000061,.,439.4705171,3312.61958,329.1349813,-14.97790695,0.202082338,-0.157167583,2.285745201,12,12,0.7354079,0.7134331,TRUE
0.759000063,.,439.4805326,3312.536686,329.1972847,-15.05226644,0.203563723,-0.158140232,2.286689211,12,12,0.758364,0.7363892,TRUE
0.782000065,.,439.5187338,3312.595355,329.1057163,-14.99836294,0.202775319,-0.156577751,2.285743098,12,12,0.7813783,0.7594035,TRUE
0.805000067,.,439.5219917,3312.665523,328.8242248,-14.95629031,0.199554905,-0.154081498,2.284796237,12,12,0.804107,0.7821322,TRUE
0.828000069,.,439.5305087,3312.771113,328.728925,-14.86033673,0.203110111,-0.156038032,2.286465725,12,12,0.8273897,0.8054149,TRUE
0.851000071,.,439.3607629,3312.828117,328.9813272,-14.80159521,0.212114183,-0.164702575,2.289198299,12,12,0.8505414,0.8285666,TRUE
0.874000072,.,439.3703886,3312.707971,329.0848067,-14.90872657,0.203753925,-0.158036969,2.287269784,12,12,0.873355,0.8513802,TRUE
