0,.,11.6635374,3984.622756,275.009439,,0.223118633,-0.787108623,-1.585834948,12,12,1.50E-06,,FALSE
0.023000002,.,11.65406295,3984.636351,275.0628779,0.017214921,0.224562133,-0.787091783,-1.586348487,12,12,0.0230947,0,TRUE
0.046000004,.,11.6004699,3984.594579,275.121902,-0.020548495,0.21915232,-0.790109045,-1.585816797,12,12,0.046186,0,TRUE
0.069000006,.,11.63981677,3984.585923,275.0281972,-0.03552273,0.222702454,-0.788276098,-1.585642041,12,12,0.0693363,0,TRUE
0.092000008,.,11.71656421,3984.659485,274.9308812,0.03138853,0.229215275,-0.784153208,-1.586278633,12,12,0.092102,0,TRUE
0.11500001,.,11.67348007,3984.606534,274.9637787,-0.019298486,0.223001279,-0.787962672,-1.585614764,12,12,0.1147656,0,TRUE
0.138000011,.,11.74840688,3984.738905,274.8817743,0.107333989,0.232230037,-0.782926697,-1.586404897,12,12,0.1378044,0,TRUE
0.161000013,.,11.67624434,3984.64088,275.0442783,0.020516948,0.22556188,-0.786146826,-1.586472427,12,12,0.1607548,0,TRUE
0.184000015,.,11.00838122,3984.334658,276.2839613,-0.201308698,0.203618424,-0.796099388,-1.583995355,12,12,0.1840075,0,TRUE
0.208000183,.,9.447126093,3983.703844,279.626481,-0.60195579,0.220304492,-0.774308097,-1.583255733,12,12,0.2078636,0,TRUE
0.231000185,.,6.841278805,3982.653774,285.8494911,-1.214084453,0.289952031,-0.697612837,-1.581087151,12,12,0.2308297,0,TRUE
0.254000187,.,5.501436911,3981.77772,288.9356654,-1.867787382,0.314952645,-0.663467541,-1.576527923,12,12,0.2537798,0,TRUE
0.277000189,.,18.49647084,3990.275619,296.5411926,7.20330244,2.753880992,1.62374543,0.015309295,12,12,0.2772741,0,TRUE
0.300000191,.,18.48137129,3989.466727,296.6005124,6.400971082,2.761940838,1.640144347,0.043174045,12,12,0.2997731,0,TRUE
0.322999954,.,18.06998967,3988.943008,297.5672398,5.948619077,2.762565862,1.643579234,0.038714532,12,12,0.3227526,0,TRUE
0.345999956,.,18.25188827,3990.29012,297.0226934,7.2523534,2.707140583,1.499013904,-0.157705005,12,12,0.3460222,0,TRUE
0.368999958,.,18.31153872,3990.348212,296.6827208,7.285335296,2.709174134,1.504691826,-0.148383217,12,12,0.368789,0,TRUE
