0.0,.,127.96572098305263,121.77527682750866,31.999053633191455,-0.005803975396033378,-0.014853829227454622,-0.14498662167959808,10,10,False,,,
0.023000001907348633,.,127.97249803273195,121.75948100009026,32.00213269783887,-0.005765352094046909,-0.014770161659019919,-0.14495947772683423,10,10,False,,,
0.11299991607666016,.,127.96850222065454,121.75750111302666,32.02249903596891,-0.005848071986739779,-0.014736074374353064,-0.14511996109362915,10,10,False,,,
0.1359999179840088,.,127.97459373755676,121.76945132228107,32.029901701405315,-0.005943081381564083,-0.015016034099538767,-0.144931696780064,10,10,False,,,
0.15899991989135742,.,127.97527451948478,121.78804399995725,32.02510171703456,-0.0060452352373149545,-0.015237623541388875,-0.14500746881758572,10,10,False,,,
0.18199992179870605,.,128.00070334748463,121.75901984438265,32.04678179740718,-0.0059623732033993754,-0.015090595156609038,-0.1450440771496884,10,10,False,,,
0.2049999237060547,.,127.98685334779616,121.75339899545615,32.04007041841516,-0.005873492498532988,-0.015006092525805566,-0.14483452984638842,10,10,False,,,
0.22799992561340332,.,127.98105890167088,121.76264437104463,32.00624884364018,-0.005843160599767713,-0.01502144655456268,-0.14507803675828182,10,10,False,,,
0.25099992752075195,.,127.9685341639929,121.77971333956573,31.990751768256544,-0.0059840246339021835,-0.014909105917336806,-0.14507191085097007,10,10,False,,,
0.2739999294281006,.,127.96821251992746,121.77403673409894,31.993457165530202,-0.005975558123817342,-0.014721473038339141,-0.14497954886063788,10,10,False,,,
0.4930000305175781,.,127.97501463341247,121.77242496901636,32.01491686795604,-0.005905105483338938,-0.01482110596576239,-0.14503798021593278,10,10,False,,,
0.5160000324249268,.,127.97135936638232,121.77097783460337,32.01239320489057,-0.0058863649109032285,-0.014763983860993896,-0.1451014276359977,10,10,False,,,
0.5390000343322754,.,127.98207305298808,121.7684400157354,32.00768316816679,-0.005931177401629933,-0.014651646577824303,-0.14504944799724637,10,10,False,,,
0.562000036239624,.,127.98283534258864,121.76348301638866,32.009011298649455,-0.005978025625736174,-0.014666404172027329,-0.14506800536806086,10,10,False,,,
0.5850000381469727,.,127.98833812343494,121.76739867642195,32.00870936510975,-0.006104143910871544,-0.014763954505952238,-0.1452924739428748,10,10,False,,,
0.6080000400543213,.,127.99315084121443,121.76485496422417,32.00344721374943,-0.006020521557479302,-0.014943026648052029,-0.14520272430382683,10,10,False,,,
0.6310000419616699,.,127.99751806568405,121.7644563288393,32.02260575388848,-0.005956906671859025,-0.014912361548592821,-0.14493197756838833,10,10,False,,,
0.6540000438690186,.,127.98571154683083,121.76147636715713,32.01746301244309,-0.005938442830765814,-0.014719443931693086,-0.14505862060597524,10,10,False,,,
0.875999927520752,.,127.97778728886776,121.78163463297403,31.987517598135902,-0.005808647358255423,-0.014996854354087635,-0.1449475381834509,10,10,False,,,
