0.0,.,-3.2915001378028714,-2125.559709958831,0.7373673184300431,-1.5370792596348928,1.6568216579046282,-0.9153398499546792,14,14,False,,,,-inf,
0.12299990653991699,.,-3.2862940284361457,-2125.55121356649,0.7129812434434201,-1.5369734181176335,1.6566177340659345,-0.9155549658283592,14,14,False,-14.272894582532444,-8.500878351550279,-35.55376166007232,4.491544775268388,8040.618304545132
0.24600005149841309,.,-3.2893439196420236,-2125.5555179003195,0.7558396722401652,-1.5370720694459075,1.6570800101667182,-0.9152000930727865,14,14,False,-0.12547066176351201,0.057297778944010426,0.16092486621119023,0.03777486157860918,8040.615610526738
0.36999988555908203,.,-3.2532132338729434,-2125.5533377986176,0.7666372010966125,-1.5370714978958957,1.6571091361237795,-0.9151145877373944,14,14,False,-0.004262707457841141,0.09082349992500417,-0.15503230319697753,0.02489438355415207,8040.631300946015
0.4930000305175781,.,-3.2992333445346875,-2125.5717986545737,0.7720834923908646,-1.5374591949469145,1.6573605366811377,-0.9147372788161099,14,14,False,0.017751524724699472,0.011086017091536466,-0.10028095230866264,0.005730047866029797,8040.628445608551
0.6159999370574951,.,-3.2960519044490435,-2125.577831179767,0.7774407289159363,-1.5374933970210425,1.6572356403368729,-0.9149058692981232,14,14,False,0.18276259847724058,0.20381273210815712,-0.006686070822417014,0.07495214511235616,8040.6758229356
0.7400000095367432,.,-3.2776107313375578,-2125.55867667442,0.765887249987392,-1.5372126549682108,1.657080597355134,-0.9151317852303653,14,14,False,-0.05929605744318571,-0.16108390614508653,0.055803657447121936,0.04699798996878765,8040.661434004109
0.8629999160766602,.,-3.2723771953150234,-2125.563298750284,0.7589119047679757,-1.5371046272451323,1.6569580332793756,-0.9153407194847992,14,14,False,-0.03878749276198428,-0.025967988886224397,0.16471943745536652,0.012781679568477755,8040.637694577225
0.9869999885559082,.,-3.272344172726024,-2125.573429196406,0.7829214704263562,-1.5372922986585031,1.6570724433464477,-0.9150871522109482,14,14,False,0.07353468599134028,-0.1546836044641219,0.01637271311428506,0.04689774656467619,8040.623547372323
1.1110000610351562,.,-3.298851588281704,-2125.578534738384,0.7621671032861094,-1.5373394937407967,1.6570356535507333,-0.9151739733680199,14,14,False,0.02030199385881392,-0.00610374098885381,0.05469962984535862,0.005804750372399917,8040.6330540200515
1.2349998950958252,.,-3.278987442942216,-2125.57432298669,0.7370985625112123,-1.5371668961663252,1.656851200680214,-0.9154873718896954,14,14,False,0.009661875524769775,0.18026328933911157,0.21068389952420458,0.04943682630876404,8040.662137183346
1.3580000400543213,.,-3.2905660276504496,-2125.5689738627048,0.7582683297299375,-1.5373542129619597,1.6571072628585957,-0.9151089925610314,14,14,False,-371.8852558744175,84.80578174151682,-88.81340081951049,98.80574825842847,8048.500472165308
1.4809999465942383,.,-3.2869399174095197,-2125.570799784398,0.7420170141473833,-1.5370936186574509,1.6569103283837112,-0.915439360410627,14,14,False,-0.08366747237564312,0.059836839977958724,-0.002303646065094,0.0275166034770038,8048.502550366606
1.6039998531341553,.,-3.2829820729912944,-2125.5802900438707,0.7747759733212396,-1.537442125848028,1.6571461505542315,-0.91495868560607,14,14,False,0.09943767973148827,-0.0016297345972897215,-0.09505532353318397,0.026603363124611038,8048.504647680235
1.7269999980926514,.,-3.2546835077319196,-2125.544682103405,0.7554232378344472,-1.5371138956115835,1.6569222372370562,-0.9148445800118993,14,14,False,-0.015162510705596882,-0.003058828836827333,0.028753206607139724,0.004137638377246658,8048.513433583832
1.8509998321533203,.,-3.276205233892611,-2125.5506185302015,0.7490360084373388,-1.537117685693182,1.657112810888317,-0.9152586907550957,14,14,False,-0.0732029904785903,0.04669747706230446,-0.015635251998670295,0.023227105173268616,8048.48157464625
1.9739999771118164,.,-3.299950881088173,-2125.568247057452,0.7691522493411271,-1.5374082194503829,1.6572995183202655,-0.9149718075677825,14,14,False,0.13731630637539638,-0.048348577387514524,-0.11581306357243193,0.03894079787492845,8048.48358278313
2.0980000495910645,.,-3.305150175201498,-2125.5870134855627,0.7689489012445894,-1.5375589547963568,1.6572114140906011,-0.9150742029450142,14,14,False,-0.02732485520132591,0.06742029516391163,-0.11550603581063068,0.01945755445937384,8048.51057980404
