0.0,.,-435.6971778977294,1251.4741612670575,253.42050440786522,-0.0032030880238608315,-0.012915827868707135,0.005113231187676889,12,12
0.023000001907348633,.,-435.68415977056316,1251.4856942999184,253.4158255300348,-0.0032647728500847287,-0.013153312652529727,0.0051515455543044535,12,12
0.046000003814697266,.,-435.67878909998666,1251.48134094046,253.41504064030087,-0.003294786064156223,-0.013183119537407724,0.005175882529930091,12,12
0.0690000057220459,.,-435.6838814662397,1251.481278784211,253.42255136199464,-0.0032558075179534023,-0.013064036379854744,0.0051320648106560835,12,12
0.2200000286102295,.,-435.69393704341434,1251.4910166384489,253.44537552141557,-0.00332698205678597,-0.013138456784098548,0.005134870520339399,12,12
0.24300003051757812,.,-435.6944469303044,1251.4786837417332,253.4441703259813,-0.0033239350527480374,-0.013274618259805693,0.005237479628578087,12,12
0.26600003242492676,.,-435.67976650596574,1251.4785942997662,253.44285435489707,-0.0034031003286085033,-0.013734341272053707,0.005428709328540438,12,12
0.2890000343322754,.,-435.6849811442664,1251.4675135156112,253.43168761315525,-0.003171681246282553,-0.012665520724399491,0.00502763932040291,12,12
0.312000036239624,.,-435.7069243487796,1251.4640770228157,253.4347051463906,-0.0030063373433275174,-0.012246042086900012,0.004892464561190087,12,12
0.33500003814697266,.,-435.6903876302427,1251.457443631376,253.43398729259505,-0.0030822746654678873,-0.012313522200818067,0.00487020577909039,12,12
0.3580000400543213,.,-435.68126251706843,1251.478468021268,253.43204423027083,-0.003244105801671939,-0.012781175596209542,0.005007530351208879,12,12
0.3810000419616699,.,-435.6877590778646,1251.4929648241846,253.43698076480348,-0.0033524391338914097,-0.013499763246821787,0.0053567311994291295,12,12
0.5469999313354492,.,-435.7019905248196,1251.4570223717608,253.43205149757037,-0.0030328816570716235,-0.012079086377210944,0.0048078149164737915,12,12
0.5699999332427979,.,-435.69134821693194,1251.4814529750895,253.42306650036366,-0.0032360913543778716,-0.01283485301096806,0.00506747821641764,12,12
0.5929999351501465,.,-435.697431042255,1251.482730276162,253.42649972979092,-0.0034230238986307938,-0.013694686393212207,0.005406689935162895,12,12
0.6159999370574951,.,-435.7008597219917,1251.4875652553524,253.42763684964362,-0.0031381210747334085,-0.012536715077854104,0.0049366875087835235,12,12
0.6389999389648438,.,-435.704006097273,1251.4711179974522,253.43279760609133,-0.003000676253914066,-0.0120497736083042,0.004802107066854894,12,12
0.6619999408721924,.,-435.70839652030867,1251.4858013097346,253.44854796164162,-0.0033559247556748696,-0.01341093260531193,0.00528931084760392,12,12
0.684999942779541,.,-435.69230566604375,1251.502341359851,253.44657758182936,-0.0035673097866760197,-0.014192361451899449,0.0055911845013310825,12,12
0.7079999446868896,.,-435.6874766050761,1251.4968777641932,253.44178257541552,-0.003610257529015264,-0.014286358278429539,0.005608861393994154,12,12
0.8670001029968262,.,-435.708122502252,1251.4768581975914,253.43343998898825,-0.003202254767013172,-0.012719230433985514,0.005000630621235054,12,12
0.8900001049041748,.,-435.7096215536853,1251.4680353839462,253.42542245657413,-0.0031568168081621286,-0.01243943167333813,0.0049046823846483215,12,12
0.9130001068115234,.,-435.688247152061,1251.4645550836563,253.42465803514892,-0.003256042241981455,-0.012725833894302114,0.004970511072470568,12,12
0.9360001087188721,.,-435.6971382235207,1251.466596169602,253.4326447661167,-0.0034455141776830343,-0.013602794567695524,0.005348998019243921,12,12
